note	team	type	player	type_cd	team_id	player_id	name_sort	from_team	trans_date	orig_asset	final_asset	from_team_id	resolution_cd	trans_date_cd	transaction_id	conditional_sw	effective_date	orig_asset_type	resolution_date	final_asset_type	name_display_last_first	name_display_first_last
Pittsburgh Pirates signed free agent RHP Guido Knudson to a minor league contract and invited him to spring training.	Pittsburgh Pirates	Signed as Free Agent	Guido Knudson	SFA	134	605317	KNUDSON, GUIDO		2016-01-13T00:00:00	Player			FIN	D	253309		2016-01-13T00:00:00	PL	2016-01-13T00:00:00		Knudson, Guido	Guido Knudson
Pittsburgh Pirates signed free agent SS Victor Ngoepe to a minor league contract.	Pittsburgh Pirates	Signed as Free Agent	Victor Ngoepe	SFA	134	667230	NGOEPE, VICTOR		2016-01-13T00:00:00	Player			FIN	D	254109		2016-01-13T00:00:00	PL	2016-01-13T00:00:00		Ngoepe, Victor	Victor Ngoepe
Arizona Diamondbacks signed free agent OF Jesus Marriaga to a minor league contract.	Arizona Diamondbacks	Signed as Free Agent	Jesus Marriaga	SFA	109	667354	MARRIAGA, JESUS		2016-01-13T00:00:00	Player			FIN	D	254837		2016-01-13T00:00:00	PL	2016-01-13T00:00:00		Marriaga, Jesus	Jesus Marriaga
Atlanta Braves signed free agent RHP Rob Wooten to a minor league contract.	Atlanta Braves	Signed as Free Agent	Rob Wooten	SFA	144	543942	WOOTEN, ROB		2016-01-13T00:00:00	Player			FIN	D	253483		2016-01-13T00:00:00	PL	2016-01-13T00:00:00		Wooten, Rob	Rob Wooten
Detroit Tigers invited non-roster SS JaCoby Jones to spring training.	Detroit Tigers	Assigned	JaCoby Jones	ASG	116	592444	JONES, JACOBY		2016-01-14T00:00:00	Player			FIN	D	253355		2016-01-14T00:00:00	PL	2016-01-14T00:00:00		Jones, JaCoby	JaCoby Jones
Detroit Tigers invited non-roster RF Mike Gerber to spring training.	Detroit Tigers	Assigned	Mike Gerber	ASG	116	595222	GERBER, MIKE		2016-01-14T00:00:00	Player			FIN	D	253356		2016-01-14T00:00:00	PL	2016-01-14T00:00:00		Gerber, Mike	Mike Gerber
Miami Marlins invited non-roster LHP Cody Ege to spring training.	Miami Marlins	Assigned	Cody Ege	ASG	146	643297	EGE, CODY		2016-01-14T00:00:00	Player			FIN	D	253361		2016-01-14T00:00:00	PL	2016-01-14T00:00:00		Ege, Cody	Cody Ege
Miami Marlins invited non-roster CF Yefri Perez to spring training.	Miami Marlins	Assigned	Yefri Perez	ASG	146	570639	PEREZ, YEFRI		2016-01-14T00:00:00	Player			FIN	D	253368		2016-01-14T00:00:00	PL	2016-01-14T00:00:00		Perez, Yefri	Yefri Perez
Miami Marlins invited non-roster LF Brady Shoemaker to spring training.	Miami Marlins	Assigned	Brady Shoemaker	ASG	146	573158	SHOEMAKER, BRADY		2016-01-14T00:00:00	Player			FIN	D	253367		2016-01-14T00:00:00	PL	2016-01-14T00:00:00		Shoemaker, Brady	Brady Shoemaker
Miami Marlins invited non-roster C Sharif Othman to spring training.	Miami Marlins	Assigned	Sharif Othman	ASG	146	607670	OTHMAN, SHARIF		2016-01-14T00:00:00	Player			FIN	D	253365		2016-01-14T00:00:00	PL	2016-01-14T00:00:00		Othman, Sharif	Sharif Othman
Miami Marlins invited non-roster 3B J.T. Riddle to spring training.	Miami Marlins	Assigned	J.T. Riddle	ASG	146	595375	RIDDLE, J.T.		2016-01-14T00:00:00	Player			FIN	D	253366		2016-01-14T00:00:00	PL	2016-01-14T00:00:00		Riddle, J.T.	J.T. Riddle
Miami Marlins invited non-roster SS Austin Nola to spring training.	Miami Marlins	Assigned	Austin Nola	ASG	146	543592	NOLA, AUSTIN		2016-01-14T00:00:00	Player			FIN	D	253364		2016-01-14T00:00:00	PL	2016-01-14T00:00:00		Nola, Austin	Austin Nola
Detroit Tigers invited non-roster RHP Joe Jimenez to spring training.	Detroit Tigers	Assigned	Joe Jimenez	ASG	116	641729	JIMENEZ, JOE		2016-01-14T00:00:00	Player			FIN	D	253350		2016-01-14T00:00:00	PL	2016-01-14T00:00:00		Jimenez, Joe	Joe Jimenez
Miami Marlins invited non-roster CF Isaac Galloway to spring training.	Miami Marlins	Assigned	Isaac Galloway	ASG	146	543194	GALLOWAY, ISAAC		2016-01-14T00:00:00	Player			FIN	D	253362		2016-01-14T00:00:00	PL	2016-01-14T00:00:00		Galloway, Isaac	Isaac Galloway
Detroit Tigers invited non-roster C Austin Green to spring training.	Detroit Tigers	Assigned	Austin Green	ASG	116	643337	GREEN, AUSTIN		2016-01-14T00:00:00	Player			FIN	D	253352		2016-01-14T00:00:00	PL	2016-01-14T00:00:00		Green, Austin	Austin Green
Detroit Tigers invited non-roster LHP Kevin Ziomek to spring training.	Detroit Tigers	Assigned	Kevin Ziomek	ASG	116	592895	ZIOMEK, KEVIN		2016-01-14T00:00:00	Player			FIN	D	253351		2016-01-14T00:00:00	PL	2016-01-14T00:00:00		Ziomek, Kevin	Kevin Ziomek
Detroit Tigers invited non-roster C Kade Scivicque to spring training.	Detroit Tigers	Assigned	Kade Scivicque	ASG	116	664767	SCIVICQUE, KADE		2016-01-14T00:00:00	Player			FIN	D	253353		2016-01-14T00:00:00	PL	2016-01-14T00:00:00		Scivicque, Kade	Kade Scivicque
Detroit Tigers invited non-roster LF Jason Krizan to spring training.	Detroit Tigers	Assigned	Jason Krizan	ASG	116	607249	KRIZAN, JASON		2016-01-14T00:00:00	Player			FIN	D	253357		2016-01-14T00:00:00	PL	2016-01-14T00:00:00		Krizan, Jason	Jason Krizan
Detroit Tigers invited non-roster 1B Dominic Ficociello to spring training.	Detroit Tigers	Assigned	Dominic Ficociello	ASG	116	592301	FICOCIELLO, DOMINIC		2016-01-14T00:00:00	Player			FIN	D	253354		2016-01-14T00:00:00	PL	2016-01-14T00:00:00		Ficociello, Dominic	Dominic Ficociello
New York Mets signed free agent RHP Luis Chirinos to a minor league contract.	New York Mets	Signed as Free Agent	Luis Chirinos	SFA	121	516737	CHIRINOS, LUIS		2016-01-14T00:00:00	Player			FIN	D	253530		2016-01-14T00:00:00	PL	2016-01-14T00:00:00		Chirinos, Luis	Luis Chirinos
New York Yankees signed free agent RHP Anthony Swarzak to a minor league contract and invited him to spring training.	New York Yankees	Signed as Free Agent	Anthony Swarzak	SFA	147	461872	SWARZAK, ANTHONY		2016-01-14T00:00:00	Player			FIN	D	253532		2016-01-14T00:00:00	PL	2016-01-14T00:00:00		Swarzak, Anthony	Anthony Swarzak
Chicago Cubs signed free agent C Tim Federowicz to a minor league contract and invited him to spring training.	Chicago Cubs	Signed as Free Agent	Tim Federowicz	SFA	112	543148	FEDEROWICZ, TIM		2016-01-14T00:00:00	Player			FIN	D	253499		2016-01-14T00:00:00	PL	2016-01-14T00:00:00		Federowicz, Tim	Tim Federowicz
Chicago Cubs signed free agent 2B Kristopher Negron to a minor league contract and invited him to spring training.	Chicago Cubs	Signed as Free Agent	Kristopher Negron	SFA	112	502117	NEGRON, KRISTOPHER		2016-01-14T00:00:00	Player			FIN	D	253501		2016-01-14T00:00:00	PL	2016-01-14T00:00:00		Negron, Kristopher	Kristopher Negron
Baltimore Orioles signed free agent SS Sharlon Schoop to a minor league contract.	Baltimore Orioles	Signed as Free Agent	Sharlon Schoop	SFA	110	463748	SCHOOP, SHARLON		2016-01-14T00:00:00	Player			FIN	D	253497		2016-01-14T00:00:00	PL	2016-01-14T00:00:00		Schoop, Sharlon	Sharlon Schoop
Baltimore Orioles signed free agent RHP Greg Ross to a minor league contract.	Baltimore Orioles	Signed as Free Agent	Greg Ross	SFA	110	607265	ROSS, GREG		2016-01-14T00:00:00	Player			FIN	D	253487		2016-01-14T00:00:00	PL	2016-01-14T00:00:00		Ross, Greg	Greg Ross
San Diego Padres signed free agent 2B Jemile Weeks to a minor league contract and invited him to spring training.	San Diego Padres	Signed as Free Agent	Jemile Weeks	SFA	135	457789	WEEKS, JEMILE		2016-01-14T00:00:00	Player			FIN	D	253540		2016-01-14T00:00:00	PL	2016-01-14T00:00:00		Weeks, Jemile	Jemile Weeks
Toronto Blue Jays signed free agent LHP Randy Pondler to a minor league contract.	Toronto Blue Jays	Signed as Free Agent	Randy Pondler	SFA	141	667231	PONDLER, RANDY		2016-01-14T00:00:00	Player			FIN	D	254116		2016-01-14T00:00:00	PL	2016-01-14T00:00:00		Pondler, Randy	Randy Pondler
San Diego Padres signed free agent RHP Carlos Villanueva.	San Diego Padres	Signed as Free Agent	Carlos Villanueva	SFA	135	453646	VILLANUEVA, CARLOS		2016-01-14T00:00:00	Player			FIN	D	253369		2016-01-14T00:00:00	PL	2016-01-14T00:00:00		Villanueva, Carlos	Carlos Villanueva
Boston Red Sox signed free agent P Rayniel Adames to a minor league contract.	Boston Red Sox	Signed as Free Agent	Rayniel Adames	SFA	111	667320	ADAMES, RAYNIEL		2016-01-14T00:00:00	Player			FIN	D	254797		2016-01-14T00:00:00	PL	2016-01-14T00:00:00		Adames, Rayniel	Rayniel Adames
Pittsburgh Pirates signed free agent RHP Daniel Bard to a minor league contract.	Pittsburgh Pirates	Signed as Free Agent	Daniel Bard	SFA	134	453268	BARD, DANIEL		2016-01-14T00:00:00	Player			FIN	D	253536		2016-01-14T00:00:00	PL	2016-01-14T00:00:00		Bard, Daniel	Daniel Bard
New York Yankees designated SS Ronald Torreyes for assignment.	New York Yankees	Designated for Assignment	Ronald Torreyes	DES	147	591720	TORREYES, RONALD		2016-01-15T00:00:00	Player			FIN	D	253399		2016-01-15T00:00:00	PL	2016-01-15T00:00:00		Torreyes, Ronald	Ronald Torreyes
New York Yankees claimed CF Lane Adams off waivers from Kansas City Royals.	New York Yankees	Claimed Off Waivers	Lane Adams	CLW	147	572669	ADAMS, LANE	Kansas City Royals	2016-01-15T00:00:00	Player		118		D	253398	N	2016-01-15T00:00:00	PL			Adams, Lane	Lane Adams
New York Mets signed free agent C Nevin Ashley to a minor league contract and invited him to spring training.	New York Mets	Signed as Free Agent	Nevin Ashley	SFA	121	502213	ASHLEY, NEVIN		2016-01-15T00:00:00	Player			FIN	D	253677		2016-01-15T00:00:00	PL	2016-01-15T00:00:00		Ashley, Nevin	Nevin Ashley
Minnesota Twins signed free agent RHP Juan Mojica to a minor league contract.	Minnesota Twins	Signed as Free Agent	Juan Mojica	SFA	142	667361	MOJICA, JUAN		2016-01-15T00:00:00	Player			FIN	D	254846		2016-01-15T00:00:00	PL	2016-01-15T00:00:00		Mojica, Juan	Juan Mojica
New York Yankees signed free agent C Ysaac Pena to a minor league contract.	New York Yankees	Signed as Free Agent	Ysaac Pena	SFA	147	667366	PENA, YSAAC		2016-01-15T00:00:00	Player			FIN	D	254851		2016-01-15T00:00:00	PL	2016-01-15T00:00:00		Pena, Ysaac	Ysaac Pena
New York Yankees signed free agent RHP Wandy Soto to a minor league contract.	New York Yankees	Signed as Free Agent	Wandy Soto	SFA	147	667229	SOTO, WANDY		2016-01-15T00:00:00	Player			FIN	D	254108		2016-01-15T00:00:00	PL	2016-01-15T00:00:00		Soto, Wandy	Wandy Soto
Baltimore Orioles signed free agent LHP Andy Oliver to a minor league contract and invited him to spring training.	Baltimore Orioles	Signed as Free Agent	Andy Oliver	SFA	110	501989	OLIVER, ANDY		2016-01-15T00:00:00	Player			FIN	D	253489		2016-01-15T00:00:00	PL	2016-01-15T00:00:00		Oliver, Andy	Andy Oliver
Cincinnati Reds signed free agent C Jordan Pacheco to a minor league contract.	Cincinnati Reds	Signed as Free Agent	Jordan Pacheco	SFA	113	457574	PACHECO, JORDAN		2016-01-15T00:00:00	Player			FIN	D	254091		2016-01-15T00:00:00	PL	2016-01-15T00:00:00		Pacheco, Jordan	Jordan Pacheco
Detroit Tigers signed free agent C Yaniel Cabezas to a minor league contract.	Detroit Tigers	Signed as Free Agent	Yaniel Cabezas	SFA	116	600866	CABEZAS, YANIEL		2016-01-15T00:00:00	Player			FIN	D	254097		2016-01-15T00:00:00	PL	2016-01-15T00:00:00		Cabezas, Yaniel	Yaniel Cabezas
Detroit Tigers released RHP Rafael Dolis.	Detroit Tigers	Released	Rafael Dolis	REL	116	503569	DOLIS, RAFAEL		2016-01-16T00:00:00	Player			FIN	D	253437		2016-01-16T00:00:00	PL	2016-01-16T00:00:00		Dolis, Rafael	Rafael Dolis
Boston Red Sox signed free agent C Dan Butler to a minor league contract and invited him to spring training.	Boston Red Sox	Signed as Free Agent	Dan Butler	SFA	111	576788	BUTLER, DAN		2016-01-16T00:00:00	Player			FIN	D	254933		2016-01-16T00:00:00	PL	2016-01-16T00:00:00		Butler, Dan	Dan Butler
Baltimore Orioles signed free agent LHP Cody Wheeler to a minor league contract.	Baltimore Orioles	Signed as Free Agent	Cody Wheeler	SFA	110	574850	WHEELER, CODY		2016-01-16T00:00:00	Player			FIN	D	253491		2016-01-16T00:00:00	PL	2016-01-16T00:00:00		Wheeler, Cody	Cody Wheeler
Texas Rangers invited non-roster 3B Drew Robinson to spring training.	Texas Rangers	Assigned	Drew Robinson	ASG	140	592685	ROBINSON, DREW		2016-01-18T00:00:00	Player			FIN	D	253422		2016-01-18T00:00:00	PL	2016-01-18T00:00:00		Robinson, Drew	Drew Robinson
Texas Rangers invited non-roster RHP Francisco Mendoza to spring training.	Texas Rangers	Assigned	Francisco Mendoza	ASG	140	542383	MENDOZA, FRANCISCO		2016-01-18T00:00:00	Player			FIN	D	253420		2016-01-18T00:00:00	PL	2016-01-18T00:00:00		Mendoza, Francisco	Francisco Mendoza
Texas Rangers invited non-roster CF Lewis Brinson to spring training.	Texas Rangers	Assigned	Lewis Brinson	ASG	140	621446	BRINSON, LEWIS		2016-01-18T00:00:00	Player			FIN	D	253417		2016-01-18T00:00:00	PL	2016-01-18T00:00:00		Brinson, Lewis	Lewis Brinson
Texas Rangers invited non-roster C Brett Nicholas to spring training.	Texas Rangers	Assigned	Brett Nicholas	ASG	140	592592	NICHOLAS, BRETT		2016-01-18T00:00:00	Player			FIN	D	253421		2016-01-18T00:00:00	PL	2016-01-18T00:00:00		Nicholas, Brett	Brett Nicholas
Texas Rangers invited non-roster RHP Myles Jaye to spring training.	Texas Rangers	Assigned	Myles Jaye	ASG	140	594867	JAYE, MYLES		2016-01-18T00:00:00	Player			FIN	D	253419		2016-01-18T00:00:00	PL	2016-01-18T00:00:00		Jaye, Myles	Myles Jaye
Texas Rangers invited non-roster RHP Scott Williams to spring training.	Texas Rangers	Assigned	Scott Williams	ASG	140	622054	WILLIAMS, SCOTT		2016-01-18T00:00:00	Player			FIN	D	253423		2016-01-18T00:00:00	PL	2016-01-18T00:00:00		Williams, Scott	Scott Williams
Texas Rangers invited non-roster C Kellin Deglan to spring training.	Texas Rangers	Assigned	Kellin Deglan	ASG	140	592256	DEGLAN, KELLIN		2016-01-18T00:00:00	Player			FIN	D	253418		2016-01-18T00:00:00	PL	2016-01-18T00:00:00		Deglan, Kellin	Kellin Deglan
Texas Rangers invited non-roster CF Ryan Cordell to spring training.	Texas Rangers	Assigned	Ryan Cordell	ASG	140	641477	CORDELL, RYAN		2016-01-18T00:00:00	Player			FIN	D	253416		2016-01-18T00:00:00	PL	2016-01-18T00:00:00		Cordell, Ryan	Ryan Cordell
Baltimore Orioles signed free agent 3B Aderlin Rodriguez to a minor league contract.	Baltimore Orioles	Signed as Free Agent	Aderlin Rodriguez	SFA	110	573669	RODRIGUEZ, ADERLIN		2016-01-18T00:00:00	Player			FIN	D	253493		2016-01-18T00:00:00	PL	2016-01-18T00:00:00		Rodriguez, Aderlin	Aderlin Rodriguez
New York Yankees signed free agent RHP Wellington Caceres to a minor league contract.	New York Yankees	Signed as Free Agent	Wellington Caceres	SFA	147	667332	CACERES, WELLINGTON		2016-01-18T00:00:00	Player			FIN	D	254809		2016-01-18T00:00:00	PL	2016-01-18T00:00:00		Caceres, Wellington	Wellington Caceres
Toronto Blue Jays signed free agent P Juan Bautista to a minor league contract.	Toronto Blue Jays	Signed as Free Agent	Juan Bautista	SFA	141	667328	BAUTISTA, JUAN		2016-01-18T00:00:00	Player			FIN	D	254805		2016-01-18T00:00:00	PL	2016-01-18T00:00:00		Bautista, Juan	Juan Bautista
Texas Rangers signed free agent RHP Colby Lewis.	Texas Rangers	Signed as Free Agent	Colby Lewis	SFA	140	407890	LEWIS, COLBY		2016-01-18T00:00:00	Player			FIN	D	253415		2016-01-18T00:00:00	PL	2016-01-18T00:00:00		Lewis, Colby	Colby Lewis
Tampa Bay Rays invited non-roster RHP Kyle McPherson to spring training.	Tampa Bay Rays	Assigned	Kyle McPherson	ASG	139	519015	MCPHERSON, KYLE		2016-01-19T00:00:00	Player			FIN	D	253444		2016-01-19T00:00:00	PL	2016-01-19T00:00:00		McPherson, Kyle	Kyle McPherson
Kansas City Royals invited non-roster RHP Christian Binford to spring training.	Kansas City Royals	Assigned	Christian Binford	ASG	118	606935	BINFORD, CHRISTIAN		2016-01-19T00:00:00	Player			FIN	D	253447		2016-01-19T00:00:00	PL	2016-01-19T00:00:00		Binford, Christian	Christian Binford
Kansas City Royals invited non-roster 3B Hunter Dozier to spring training.	Kansas City Royals	Assigned	Hunter Dozier	ASG	118	641531	DOZIER, HUNTER		2016-01-19T00:00:00	Player			FIN	D	253451		2016-01-19T00:00:00	PL	2016-01-19T00:00:00		Dozier, Hunter	Hunter Dozier
Kansas City Royals invited non-roster LHP Jonathan Dziedzic to spring training.	Kansas City Royals	Assigned	Jonathan Dziedzic	ASG	118	571639	DZIEDZIC, JONATHAN		2016-01-19T00:00:00	Player			FIN	D	253445		2016-01-19T00:00:00	PL	2016-01-19T00:00:00		Dziedzic, Jonathan	Jonathan Dziedzic
Kansas City Royals invited non-roster LHP Sam Selman to spring training.	Kansas City Royals	Assigned	Sam Selman	ASG	118	572125	SELMAN, SAM		2016-01-19T00:00:00	Player			FIN	D	253446		2016-01-19T00:00:00	PL	2016-01-19T00:00:00		Selman, Sam	Sam Selman
Kansas City Royals invited non-roster LF Whit Merrifield to spring training.	Kansas City Royals	Assigned	Whit Merrifield	ASG	118	593160	MERRIFIELD, WHIT		2016-01-19T00:00:00	Player			FIN	D	253452		2016-01-19T00:00:00	PL	2016-01-19T00:00:00		Merrifield, Whit	Whit Merrifield
Kansas City Royals invited non-roster C Cam Gallagher to spring training.	Kansas City Royals	Assigned	Cam Gallagher	ASG	118	595956	GALLAGHER, CAM		2016-01-19T00:00:00	Player			FIN	D	253449		2016-01-19T00:00:00	PL	2016-01-19T00:00:00		Gallagher, Cam	Cam Gallagher
Kansas City Royals invited non-roster RHP Brooks Pounders to spring training.	Kansas City Royals	Assigned	Brooks Pounders	ASG	118	572044	POUNDERS, BROOKS		2016-01-19T00:00:00	Player			FIN	D	253453		2016-01-19T00:00:00	PL	2016-01-19T00:00:00		Pounders, Brooks	Brooks Pounders
Kansas City Royals invited non-roster C Zane Evans to spring training.	Kansas City Royals	Assigned	Zane Evans	ASG	118	641558	EVANS, ZANE		2016-01-19T00:00:00	Player			FIN	D	253448		2016-01-19T00:00:00	PL	2016-01-19T00:00:00		Evans, Zane	Zane Evans
Kansas City Royals invited non-roster C Parker Morin to spring training.	Kansas City Royals	Assigned	Parker Morin	ASG	118	605390	MORIN, PARKER		2016-01-19T00:00:00	Player			FIN	D	253450		2016-01-19T00:00:00	PL	2016-01-19T00:00:00		Morin, Parker	Parker Morin
Los Angeles Angels designated LF Efren Navarro for assignment.	Los Angeles Angels	Designated for Assignment	Efren Navarro	DES	108	519068	NAVARRO, EFREN		2016-01-19T00:00:00	Player			FIN	D	253467		2016-01-19T00:00:00	PL	2016-01-19T00:00:00		Navarro, Efren	Efren Navarro
Pittsburgh Pirates designated Yoervis Medina for assignment.	Pittsburgh Pirates	Designated for Assignment	Yoervis Medina	DES	134	500721	MEDINA, YOERVIS		2016-01-19T00:00:00	Player			FIN	D	253478		2016-01-29T00:00:00	PL	2016-01-19T00:00:00		Medina, Yoervis	Yoervis Medina
Miami Marlins sent Andre Rienzo outright to New Orleans Zephyrs.	New Orleans Zephyrs	Outrighted	Andre Rienzo	OUT	588	516589	RIENZO, ANDRE	Miami Marlins	2016-01-19T00:00:00	Player		146		D	253480	N	2016-01-19T00:00:00	PL			Rienzo, Andre	Andre Rienzo
Kaleb Cowart changed number to 22.	Los Angeles Angels	Number Change	Kaleb Cowart	NUM	108	592230	COWART, KALEB		2016-01-19T00:00:00	Player			FIN	D	253479		2016-01-19T00:00:00	PL	2016-01-19T00:00:00		Cowart, Kaleb	Kaleb Cowart
Pittsburgh Pirates claimed RHP A.J. Schugel off waivers from Seattle Mariners.	Pittsburgh Pirates	Claimed Off Waivers	A.J. Schugel	CLW	134	519263	SCHUGEL, A.J.	Seattle Mariners	2016-01-19T00:00:00	Player		136		D	253441	N	2016-01-19T00:00:00	PL			Schugel, A.J.	A.J. Schugel
Cincinnati Reds signed free agent RHP Robert Yepes to a minor league contract.	Cincinnati Reds	Signed as Free Agent	Robert Yepes	SFA	113	667384	YEPES, ROBERT		2016-01-19T00:00:00	Player			FIN	D	254869		2016-01-19T00:00:00	PL	2016-01-19T00:00:00		Yepes, Robert	Robert Yepes
Texas Rangers signed free agent CF Jordan Danks to a minor league contract.	Texas Rangers	Signed as Free Agent	Jordan Danks	SFA	140	458668	DANKS, JORDAN		2016-01-19T00:00:00	Player			FIN	D	254112		2016-01-19T00:00:00	PL	2016-01-19T00:00:00		Danks, Jordan	Jordan Danks
Los Angeles Dodgers signed free agent C Vincent DiFazio to a minor league contract.	Los Angeles Dodgers	Signed as Free Agent	Vincent DiFazio	SFA	119	501960	DIFAZIO, VINCENT		2016-01-19T00:00:00	Player			FIN	D	254104		2016-01-19T00:00:00	PL	2016-01-19T00:00:00		DiFazio, Vincent	Vincent DiFazio
San Francisco Giants signed free agent C George Kottaras to a minor league contract and invited him to spring training.	San Francisco Giants	Signed as Free Agent	George Kottaras	SFA	137	435459	KOTTARAS, GEORGE		2016-01-19T00:00:00	Player			FIN	D	254038		2016-01-19T00:00:00	PL	2016-01-19T00:00:00		Kottaras, George	George Kottaras
Texas Rangers signed free agent RHP Carlos Fisher to a minor league contract.	Texas Rangers	Signed as Free Agent	Carlos Fisher	SFA	140	457567	FISHER, CARLOS		2016-01-19T00:00:00	Player			FIN	D	254555		2016-01-19T00:00:00	PL	2016-01-19T00:00:00		Fisher, Carlos	Carlos Fisher
Tampa Bay Rays signed free agent LHP Adam Wilk to a minor league contract and invited him to spring training.	Tampa Bay Rays	Signed as Free Agent	Adam Wilk	SFA	139	573244	WILK, ADAM		2016-01-19T00:00:00	Player			FIN	D	253443		2016-01-19T00:00:00	PL	2016-01-19T00:00:00		Wilk, Adam	Adam Wilk
Tampa Bay Rays signed free agent LHP Justin Marks to a minor league contract and invited him to spring training.	Tampa Bay Rays	Signed as Free Agent	Justin Marks	SFA	139	476123	MARKS, JUSTIN		2016-01-19T00:00:00	Player			FIN	D	253442		2016-01-19T00:00:00	PL	2016-01-19T00:00:00		Marks, Justin	Justin Marks
Washington Nationals signed free agent LHP Darin Gorski to a minor league contract.	Washington Nationals	Signed as Free Agent	Darin Gorski	SFA	120	571719	GORSKI, DARIN		2016-01-19T00:00:00	Player			FIN	D	254117		2016-01-19T00:00:00	PL	2016-01-19T00:00:00		Gorski, Darin	Darin Gorski
Pittsburgh Pirates signed free agent C Nate Irving to a minor league contract.	Pittsburgh Pirates	Signed as Free Agent	Nate Irving	SFA	134	656574	IRVING, NATE		2016-01-19T00:00:00	Player			FIN	D	253538		2016-01-19T00:00:00	PL	2016-01-19T00:00:00		Irving, Nate	Nate Irving
Los Angeles Angels signed free agent RHP Al Alburquerque.	Los Angeles Angels	Signed as Free Agent	Al Alburquerque	SFA	108	456379	ALBURQUERQUE, AL		2016-01-19T00:00:00	Player			FIN	D	253468		2016-01-19T00:00:00	PL	2016-01-19T00:00:00		Alburquerque, Al	Al Alburquerque
Kansas City Royals signed free agent LHP David Huff to a minor league contract and invited him to spring training.	Kansas City Royals	Signed as Free Agent	David Huff	SFA	118	453307	HUFF, DAVID		2016-01-19T00:00:00	Player			FIN	D	253454		2016-01-19T00:00:00	PL	2016-01-19T00:00:00		Huff, David	David Huff
Miami Marlins signed free agent LHP Wei-Yin Chen.	Miami Marlins	Signed as Free Agent	Wei-Yin Chen	SFA	146	612672	CHEN, WEI-YIN		2016-01-19T00:00:00	Player			FIN	D	253426		2016-01-19T00:00:00	PL	2016-01-19T00:00:00		Chen, Wei-Yin	Wei-Yin Chen
Cincinnati Reds signed free agent RHP Samuel Pimentel to a minor league contract.	Cincinnati Reds	Signed as Free Agent	Samuel Pimentel	SFA	113	667368	PIMENTEL, SAMUEL		2016-01-19T00:00:00	Player			FIN	D	254853		2016-01-19T00:00:00	PL	2016-01-19T00:00:00		Pimentel, Samuel	Samuel Pimentel
Baltimore Orioles signed free agent RHP Tim Sexton to a minor league contract.	Baltimore Orioles	Signed as Free Agent	Tim Sexton	SFA	110	519275	SEXTON, TIM		2016-01-19T00:00:00	Player			FIN	D	254086		2016-01-19T00:00:00	PL	2016-01-19T00:00:00		Sexton, Tim	Tim Sexton
Chicago Cubs signed free agent 2B Munenori Kawasaki to a minor league contract and invited him to spring training.	Chicago Cubs	Signed as Free Agent	Munenori Kawasaki	SFA	112	493128	KAWASAKI, MUNENORI		2016-01-19T00:00:00	Player			FIN	D	254088		2016-01-19T00:00:00	PL	2016-01-19T00:00:00		Kawasaki, Munenori	Munenori Kawasaki
Los Angeles Dodgers signed free agent RHP Joe Blanton.	Los Angeles Dodgers	Signed as Free Agent	Joe Blanton	SFA	119	430599	BLANTON, JOE		2016-01-19T00:00:00	Player			FIN	D	253466		2016-01-19T00:00:00	PL	2016-01-19T00:00:00		Blanton, Joe	Joe Blanton
St. Louis Cardinals invited non-roster RHP Tyler Waldron to spring training.	St. Louis Cardinals	Assigned	Tyler Waldron	ASG	138	552673	WALDRON, TYLER		2016-01-20T00:00:00	Player			FIN	D	253584		2016-01-20T00:00:00	PL	2016-01-20T00:00:00		Waldron, Tyler	Tyler Waldron
St. Louis Cardinals invited non-roster 3B Jacob Wilson to spring training.	St. Louis Cardinals	Assigned	Jacob Wilson	ASG	138	607111	WILSON, JACOB		2016-01-20T00:00:00	Player			FIN	D	253587		2016-01-20T00:00:00	PL	2016-01-20T00:00:00		Wilson, Jacob	Jacob Wilson
St. Louis Cardinals invited non-roster LHP Austin Gomber to spring training.	St. Louis Cardinals	Assigned	Austin Gomber	ASG	138	596295	GOMBER, AUSTIN		2016-01-20T00:00:00	Player			FIN	D	253571		2016-01-20T00:00:00	PL	2016-01-20T00:00:00		Gomber, Austin	Austin Gomber
St. Louis Cardinals invited non-roster RHP Silfredo Garcia to spring training.	St. Louis Cardinals	Assigned	Silfredo Garcia	ASG	138	591688	GARCIA, SILFREDO		2016-01-20T00:00:00	Player			FIN	D	253570		2016-01-20T00:00:00	PL	2016-01-20T00:00:00		Garcia, Silfredo	Silfredo Garcia
St. Louis Cardinals invited non-roster LHP Corey Littrell to spring training.	St. Louis Cardinals	Assigned	Corey Littrell	ASG	138	592511	LITTRELL, COREY		2016-01-20T00:00:00	Player			FIN	D	253575		2016-01-20T00:00:00	PL	2016-01-20T00:00:00		Littrell, Corey	Corey Littrell
St. Louis Cardinals invited non-roster C Steve Bean to spring training.	St. Louis Cardinals	Assigned	Steve Bean	ASG	138	621515	BEAN, STEVE		2016-01-20T00:00:00	Player			FIN	D	253568		2016-01-20T00:00:00	PL	2016-01-20T00:00:00		Bean, Steve	Steve Bean
St. Louis Cardinals invited non-roster C Luis Cruz to spring training.	St. Louis Cardinals	Assigned	Luis Cruz	ASG	138	606133	CRUZ, LUIS		2016-01-20T00:00:00	Player			FIN	D	253569		2016-01-20T00:00:00	PL	2016-01-20T00:00:00		Cruz, Luis	Luis Cruz
